id,name,primary_attr,attack_type,roles,img,icon,base_health,base_health_regen,base_mana,base_mana_regen,base_armor,base_mr,base_attack_min,base_attack_max,base_str,base_agi,base_int,str_gain,agi_gain,int_gain,attack_range,projectile_speed,attack_rate,base_attack_time,attack_point,move_speed,turn_rate,cm_enabled,legs,day_vision,night_vision,localized_name,1_pick,1_win,2_pick,2_win,3_pick,3_win,4_pick,4_win,5_pick,5_win,6_pick,6_win,7_pick,7_win,8_pick,8_win,turbo_picks,turbo_picks_trend,turbo_wins,turbo_wins_trend,pro_pick,pro_win,pro_ban,pub_pick,pub_pick_trend,pub_win,pub_win_trend,gold_per_min,xp_per_min,kills_per_min,last_hits_per_min,hero_damage_per_min,hero_healing_per_min,tower_damage
75,npc_dota_hero_silencer,int,Ranged,"Carry,Support,Disabler,Initiator,Nuker",/apps/dota2/images/dota_react/heroes/silencer.png?,/apps/dota2/images/dota_react/heroes/icons/silencer.png?,120,0.25,75,0.0,0,25,18,32,19,22,25,2.2,2.2,2.9,600,900,1.6,110,0.5,290,,True,2,1800,800,Silencer,17604,9297,58908,30408,83138,42510,89166,45742,74432,38254,50283,25640,34550,17612,20149,10230,139746,"18659,18955,19330,20906,24450,24279,13167",74727,"9908,10164,10274,11255,13089,12968,7069",439,206,1185,452767,"60678,61351,61784,66813,78793,78356,44992",232457,"31100,31577,31659,34569,40217,40354,22981",376,553,0.11793611793611794,1.7876021143680922,455.00244498777505,0.0,650
76,npc_dota_hero_obsidian_destroyer,int,Ranged,"Carry,Nuker,Disabler",/apps/dota2/images/dota_react/heroes/obsidian_destroyer.png?,/apps/dota2/images/dota_react/heroes/icons/obsidian_destroyer.png?,120,1.0,75,0.0,1,25,19,31,21,22,30,2.9,1.6,4.2,450,900,1.9,100,0.46,315,,True,4,1800,800,Outworld Devourer,10810,5402,31177,15927,45507,23801,52117,27571,45691,24153,31439,16759,20819,10799,11413,5861,77666,"10558,10667,10860,11651,13532,13252,7146",40346,"5506,5589,5516,6023,7003,6970,3739",258,123,1033,266526,"36771,36716,36754,39168,46257,45026,25834",139251,"19274,19001,19217,20385,24244,23591,13539",548,762,0.2604166666666667,5.369458128078818,782.8215767634855,0.0,1994
77,npc_dota_hero_lycan,str,Melee,"Carry,Pusher,Durable,Escape",/apps/dota2/images/dota_react/heroes/lycan.png?,/apps/dota2/images/dota_react/heroes/icons/lycan.png?,120,0.25,75,0.0,0,25,24,29,26,18,23,3.4,1.7,1.7,150,900,1.7,110,0.55,305,,True,2,1800,800,Lycan,2923,1387,7321,3472,8432,4053,8071,3866,5995,2883,4131,1990,2807,1400,1974,1017,26420,"3568,3508,3757,3872,4667,4601,2447",13074,"1768,1707,1879,1931,2309,2252,1228",65,34,83,48712,"6980,6991,6739,7114,8201,8269,4418",23536,"3388,3334,3172,3503,3984,4031,2124",522,630,0.16418364244451203,5.5406032482598615,476.5818921668362,0.0,4481
78,npc_dota_hero_brewmaster,all,Melee,"Carry,Initiator,Durable,Disabler,Nuker",/apps/dota2/images/dota_react/heroes/brewmaster.png?,/apps/dota2/images/dota_react/heroes/icons/brewmaster.png?,120,0.5,75,0.0,0,25,26,33,23,19,17,3.7,2.0,1.6,150,900,1.7,100,0.35,310,,True,2,1800,800,Brewmaster,1389,599,3505,1580,4226,2025,4443,2105,3789,1861,2788,1379,2085,1046,1450,775,17315,"2332,2443,2426,2689,2834,2884,1707",7868,"1067,1135,1097,1230,1268,1306,765",56,24,67,29912,"4120,4100,4031,4249,4903,5047,3462",14268,"1955,1930,1868,2047,2403,2444,1621",461,628,0.12756909992912827,3.978919631093544,440.98389982110916,0.0,1354
79,npc_dota_hero_shadow_demon,int,Ranged,"Support,Disabler,Initiator,Nuker",/apps/dota2/images/dota_react/heroes/shadow_demon.png?,/apps/dota2/images/dota_react/heroes/icons/shadow_demon.png?,120,0.25,75,0.0,0,25,29,33,23,18,22,2.6,2.2,3.6,500,900,1.7,100,0.35,290,,True,2,1800,800,Shadow Demon,2709,1168,7895,3606,11093,5201,12297,5804,10827,5229,7530,3647,4878,2423,2738,1346,26702,"3595,3516,3440,4225,4669,4743,2514",12073,"1624,1600,1593,1906,2095,2132,1123",124,62,96,65959,"8577,8184,8715,10481,11933,11748,6321",31347,"4053,3994,4099,4973,5696,5550,2982",359,542,0.12314007183170857,1.536983669548511,439.47950553025373,4.938380281690141,442
80,npc_dota_hero_lone_druid,agi,Ranged,"Carry,Pusher,Durable",/apps/dota2/images/dota_react/heroes/lone_druid.png?,/apps/dota2/images/dota_react/heroes/icons/lone_druid.png?,120,0.25,75,0.0,0,25,18,22,18,20,13,2.5,2.8,1.4,550,900,1.6,100,0.33,325,,True,2,1800,800,Lone Druid,2815,1357,6813,3352,7551,3771,7265,3663,5638,2872,4056,2118,2715,1406,1442,721,18695,"2436,2527,2686,2841,3315,3210,1680",7629,"974,1045,1104,1134,1371,1329,672",50,30,129,43514,"6097,6117,6267,6420,7382,7161,4070",21833,"3049,3057,3123,3233,3671,3624,2076",511,627,0.16742239274502965,5.577464788732394,472.59564891222806,0.0,5959
81,npc_dota_hero_chaos_knight,str,Melee,"Carry,Disabler,Durable,Pusher,Initiator",/apps/dota2/images/dota_react/heroes/chaos_knight.png?,/apps/dota2/images/dota_react/heroes/icons/chaos_knight.png?,120,0.25,75,0.0,2,25,24,54,24,18,18,3.1,1.8,1.2,150,900,1.7,100,0.5,325,,True,2,1800,800,Chaos Knight,12107,6335,28927,14880,29656,14938,25253,12535,17958,8994,9935,4857,5551,2706,2176,1088,65062,"8739,8714,8954,9808,11330,11480,6037",35400,"4822,4780,4835,5296,6190,6182,3295",85,42,38,149942,"20488,20675,20562,21998,26012,25916,14291",75899,"10368,10470,10377,11126,13086,13240,7232",492,695,0.20905923344947736,4.606019614474129,592.3363949483353,0.0,3003
82,npc_dota_hero_meepo,agi,Melee,"Carry,Escape,Nuker,Disabler,Initiator,Pusher",/apps/dota2/images/dota_react/heroes/meepo.png?,/apps/dota2/images/dota_react/heroes/icons/meepo.png?,120,0.25,75,0.25,4,25,29,35,24,17,18,2.2,2.1,1.9,150,900,1.7,100,0.38,320,0.9,True,2,1800,800,Meepo,4149,2055,9613,4807,10541,5384,9731,4982,7280,3769,5089,2701,3508,1988,2448,1352,38243,"5375,4985,5369,5861,6672,6397,3584",17827,"2547,2365,2504,2697,3082,2986,1646",53,33,150,59716,"8204,8163,8511,9060,10387,9898,5493",30663,"4181,4274,4411,4626,5251,5098,2822",571,820,0.2133062468257999,6.859827721221613,556.6749379652606,0.0,4635
83,npc_dota_hero_treant,str,Melee,"Support,Initiator,Durable,Disabler,Escape",/apps/dota2/images/dota_react/heroes/treant.png?,/apps/dota2/images/dota_react/heroes/icons/treant.png?,120,0.25,75,0.25,-1,25,60,68,25,15,20,3.4,1.8,1.8,150,900,1.9,100,0.6,280,,True,2,1800,800,Treant Protector,5865,2845,16119,7707,19683,9527,18778,9102,13485,6476,7904,3766,4441,2127,2085,1013,56456,"7834,7610,7816,8492,9776,9725,5203",26252,"3624,3489,3617,4016,4513,4548,2445",61,25,21,98702,"13656,13469,13771,14473,16984,17266,9083",47539,"6510,6434,6596,7030,8209,8369,4391",348,548,0.08587786259541985,1.5897670169026952,370.7549120992761,129.4692144373673,473
84,npc_dota_hero_ogre_magi,str,Melee,"Support,Nuker,Disabler,Durable,Initiator",/apps/dota2/images/dota_react/heroes/ogre_magi.png?,/apps/dota2/images/dota_react/heroes/icons/ogre_magi.png?,120,1.5,120,0.0,4,25,44,50,23,14,0,4.2,1.5,0.0,150,900,1.7,100,0.3,290,,True,2,1800,800,Ogre Magi,28129,14537,84550,42987,105123,52888,100007,50238,71720,35719,41595,20553,22091,11101,9559,4782,270730,"36896,36466,37413,40434,46853,47526,25142",140829,"19129,19091,19360,20990,24331,24838,13090",275,150,39,501512,"69185,68494,69053,73883,86197,86232,48468",252929,"34806,34754,34848,37320,43608,43207,24386",436,625,0.10810810810810811,2.304,524.1733396137541,0.0,598
85,npc_dota_hero_undying,str,Melee,"Support,Durable,Disabler,Nuker",/apps/dota2/images/dota_react/heroes/undying.png?,/apps/dota2/images/dota_react/heroes/icons/undying.png?,120,,75,0.25,1,25,31,39,22,10,27,2.4,1.2,2.8,150,900,1.7,100,0.3,300,,True,2,1800,800,Undying,14009,7135,42051,21702,53303,27498,50981,26463,37675,19617,23016,11808,14201,7295,7056,3647,93799,"12788,12570,12788,14177,16442,16494,8540",48354,"6635,6458,6566,7268,8503,8484,4440",185,86,89,261726,"36132,35460,36225,38517,45280,45032,25080",134964,"18646,18315,18736,19831,23364,23131,12941",416,601,0.1556420233463035,2.6463700234192036,423.73493975903614,58.17796610169492,642
86,npc_dota_hero_rubick,int,Ranged,"Support,Disabler,Nuker",/apps/dota2/images/dota_react/heroes/rubick.png?,/apps/dota2/images/dota_react/heroes/icons/rubick.png?,120,0.25,75,0.5,1,25,25,31,21,23,24,2.0,2.5,3.7,550,1125,1.7,100,0.4,290,0.7,True,2,1800,800,Rubick,17053,7900,58154,27246,92153,43977,109765,52544,99399,48048,68867,33431,44481,21513,23094,11220,284795,"39240,39418,40489,43187,48182,48317,25962",135921,"18804,18948,19417,20449,22937,23161,12205",508,261,343,540252,"75250,74952,76099,79756,91614,91090,51491",258821,"36105,35728,36304,38272,43757,43724,24931",401,600,0.12053033346725592,2.5742574257425743,538.6394557823129,0.9521290663845543,474
87,npc_dota_hero_disruptor,int,Ranged,"Support,Disabler,Nuker,Initiator",/apps/dota2/images/dota_react/heroes/disruptor.png?,/apps/dota2/images/dota_react/heroes/icons/disruptor.png?,120,0.25,75,0.0,0,25,27,31,21,15,20,2.4,1.4,2.9,625,1200,1.7,100,0.4,295,,True,2,1800,800,Disruptor,6452,3341,23510,11930,37510,19190,44533,22800,39428,20456,27968,14452,18640,9537,10296,5292,56761,"7771,7763,7670,8496,9830,9970,5261",28220,"3844,3839,3800,4220,4908,5002,2607",237,109,125,222417,"30707,30636,30709,32536,38364,38242,21223",114217,"15797,15625,15787,16848,19636,19598,10926",337,536,0.08502598016060463,1.0452961672473866,359.7054009819967,0.0,217
88,npc_dota_hero_nyx_assassin,all,Melee,"Disabler,Nuker,Initiator,Escape",/apps/dota2/images/dota_react/heroes/nyx_assassin.png?,/apps/dota2/images/dota_react/heroes/icons/nyx_assassin.png?,120,2.0,75,0.0,1,25,26,30,17,18,21,2.7,2.9,2.6,150,900,1.7,100,0.46,310,,True,6,1800,800,Nyx Assassin,7696,3802,22808,11472,29775,15172,29549,15174,23334,11974,14081,7167,8035,4107,3590,1806,79888,"10928,10760,11054,12147,13829,13646,7524",39481,"5390,5287,5404,6061,6813,6768,3758",89,48,164,153855,"20909,20741,21485,22645,26826,26447,14802",78274,"10636,10565,10892,11570,13663,13466,7482",388,649,0.20992366412213742,1.5344603381014306,620.461247637051,0.0,297
89,npc_dota_hero_naga_siren,agi,Melee,"Carry,Support,Pusher,Disabler,Initiator,Escape",/apps/dota2/images/dota_react/heroes/naga_siren.png?,/apps/dota2/images/dota_react/heroes/icons/naga_siren.png?,120,1.0,75,0.0,1,25,23,25,21,21,21,2.4,3.3,2.0,150,900,1.7,110,0.5,330,,True,0,1800,800,Naga Siren,3537,1761,6971,3373,6185,2757,4746,2171,3204,1453,1870,856,999,450,610,267,27395,"3888,3884,3747,4115,4801,4592,2368",13716,"1966,1956,1929,2041,2383,2252,1189",37,20,31,35455,"4990,4799,4896,5268,6095,6115,3292",16769,"2308,2228,2333,2463,2965,2890,1582",528,677,0.11946241911398706,7.316495659037095,405.9039639058975,0.0,2227
90,npc_dota_hero_keeper_of_the_light,int,Ranged,"Support,Nuker,Disabler",/apps/dota2/images/dota_react/heroes/keeper_of_the_light.png?,/apps/dota2/images/dota_react/heroes/icons/keeper_of_the_light.png?,120,0.25,75,0.0,0,25,20,27,18,15,23,2.3,1.6,3.3,600,900,1.7,100,0.3,320,0.7,True,2,1800,800,Keeper of the Light,6068,2757,16798,7816,20905,9821,21522,10276,17082,8151,12265,5979,8319,4050,5399,2714,54439,"7097,7108,7401,8352,9749,9757,4975",24204,"3120,3150,3269,3733,4376,4344,2212",187,95,232,119407,"14325,15323,16059,18020,21998,22002,11680",56682,"6825,7322,7677,8494,10380,10422,5562",422,603,0.10743061772605192,3.4406912804399057,541.0609585853886,124.24035506998977,317
91,npc_dota_hero_wisp,all,Ranged,"Support,Escape,Nuker",/apps/dota2/images/dota_react/heroes/wisp.png?,/apps/dota2/images/dota_react/heroes/icons/wisp.png?,120,0.25,75,0.0,1,25,21,27,17,14,23,3.0,1.6,1.7,500,1200,1.7,100,0.3,320,0.7,True,0,1800,800,Io,5265,2603,14081,6918,16241,8111,15124,7538,11854,5990,7578,3860,5086,2679,2643,1334,54010,"7723,7461,7568,8441,9369,8905,4543",26705,"3862,3720,3719,4127,4719,4341,2217",86,40,108,85834,"12315,12114,12228,13077,14943,14078,7079",42966,"6265,6089,6058,6494,7432,7145,3483",287,500,0.03758221108675227,0.5411906193625977,124.93383742911152,402.381838481578,572
92,npc_dota_hero_visage,all,Ranged,"Support,Nuker,Durable,Disabler,Pusher",/apps/dota2/images/dota_react/heroes/visage.png?,/apps/dota2/images/dota_react/heroes/icons/visage.png?,120,0.25,75,0.0,0,25,21,31,22,11,22,2.8,1.3,2.9,600,1400,1.7,110,0.4,285,,True,2,1800,800,Visage,2862,1445,7191,3618,8113,4181,7219,3723,5772,2958,4138,2209,2912,1513,2311,1197,22239,"3005,3062,3015,3529,3952,3687,1989",10270,"1375,1429,1389,1661,1823,1682,911",86,43,178,45381,"6186,6058,6299,6969,8041,7837,3991",23195,"3060,3095,3235,3581,4132,4031,2061",497,649,0.20151133501259444,4.0,570.1554404145078,14.451487079473427,5401
93,npc_dota_hero_slark,agi,Melee,"Carry,Escape,Disabler,Nuker",/apps/dota2/images/dota_react/heroes/slark.png?,/apps/dota2/images/dota_react/heroes/icons/slark.png?,120,0.25,75,0.0,0,25,37,43,20,21,16,2.1,1.5,1.9,150,0,1.7,120,0.5,300,0.7,True,2,1800,1800,Slark,19915,10442,62597,31946,85020,42815,90082,44691,74388,36890,49262,24370,31346,15467,17378,8676,166865,"21959,22186,23710,25360,28873,29020,15757",85401,"11120,11354,12049,12908,14980,14938,8052",318,159,617,465254,"62438,63309,64591,68730,80144,79556,46486",233715,"31494,31844,32384,34398,40147,40034,23414",527,751,0.21439509954058192,5.384615384615385,530.1725760903671,0.0,3030
94,npc_dota_hero_medusa,agi,Ranged,"Carry,Disabler,Durable",/apps/dota2/images/dota_react/heroes/medusa.png?,/apps/dota2/images/dota_react/heroes/icons/medusa.png?,120,0.25,75,0.0,-1,25,26,32,0,22,25,0.0,3.6,3.6,600,1200,1.7,100,0.5,275,,True,0,1800,800,Medusa,14095,7579,44918,24360,67426,36402,78521,41570,71085,36973,50368,25773,34882,17836,20327,9970,129157,"14851,15621,16194,19200,24259,24984,14048",74802,"8669,9064,9391,11099,14023,14550,8006",445,224,801,400795,"47472,50647,51803,59012,71909,75013,44939",210640,"24876,26864,27245,30711,37865,39686,23393",556,749,0.13211701793016672,6.793917825946296,667.6697736351531,0.0,5423
95,npc_dota_hero_troll_warlord,agi,Ranged,"Carry,Pusher,Disabler,Durable",/apps/dota2/images/dota_react/heroes/troll_warlord.png?,/apps/dota2/images/dota_react/heroes/icons/troll_warlord.png?,120,0.25,75,0.0,-1,25,27,35,21,23,13,2.5,3.3,1.0,500,1200,1.7,100,0.3,290,,True,2,1800,800,Troll Warlord,11766,6151,23857,12540,23736,12200,20175,10222,15135,7502,9743,4794,5694,2802,2640,1307,71578,"10125,10155,10141,10768,12307,11816,6266",38417,"5426,5458,5367,5848,6591,6425,3302",108,47,149,133388,"18359,19156,19153,19859,22630,22286,11945",68183,"9385,9877,9859,10116,11550,11340,6056",565,788,0.20797227036395147,6.481927710843373,638.1277123372597,0.0,5274
96,npc_dota_hero_centaur,str,Melee,"Durable,Initiator,Disabler,Nuker,Escape",/apps/dota2/images/dota_react/heroes/centaur.png?,/apps/dota2/images/dota_react/heroes/icons/centaur.png?,120,3.0,75,0.0,-2,25,36,38,27,15,15,4.0,1.0,1.6,150,900,1.7,90,0.3,305,,True,4,1800,800,Centaur Warrunner,6812,3518,21381,10840,31128,15883,33083,16567,26870,13436,17248,8671,10348,5103,5080,2534,53212,"7024,7308,7409,8208,9314,9116,4833",28242,"3737,3945,3928,4317,4874,4875,2566",279,143,102,166077,"22548,22761,22882,24936,28832,28524,15594",83802,"11339,11472,11643,12583,14576,14403,7786",474,650,0.12249897917517355,4.773886433185991,583.4858934169279,0.0,1562
97,npc_dota_hero_magnataur,all,Melee,"Initiator,Disabler,Nuker,Escape",/apps/dota2/images/dota_react/heroes/magnataur.png?,/apps/dota2/images/dota_react/heroes/icons/magnataur.png?,120,0.5,75,0.5,1,25,30,38,25,12,20,3.1,2.0,2.1,200,900,1.8,100,0.5,305,0.8,True,4,1800,800,Magnus,8458,3916,35675,16498,65675,30920,85772,40768,82001,39204,58762,28421,39305,18813,20385,9727,151151,"21373,21139,21265,23187,25854,24958,13375",68700,"9783,9531,9594,10577,11828,11295,6092",390,193,632,416313,"60003,59067,59140,62803,70127,67725,37448",197985,"28573,27899,28162,30015,33170,32220,17946",443,644,0.12234910277324632,4.193308550185873,446.9362745098039,0.0,526
98,npc_dota_hero_shredder,str,Melee,"Nuker,Durable,Escape",/apps/dota2/images/dota_react/heroes/shredder.png?,/apps/dota2/images/dota_react/heroes/icons/shredder.png?,120,0.25,75,0.5,0,25,23,27,26,16,23,3.5,1.6,2.7,150,900,1.7,100,0.36,285,,True,2,1800,800,Timbersaw,8338,3904,20546,9568,25557,11738,26290,12107,22053,10311,15089,7158,9955,4718,5700,2735,54020,"7843,7619,7765,8277,9100,8750,4666",25557,"3793,3573,3612,3897,4372,4122,2188",177,87,133,148117,"20930,21007,20894,22174,25476,24364,13272",69108,"9777,9805,9819,10327,11805,11384,6191",486,687,0.20189660446619762,4.648537711646998,696.6973244147157,0.0,784
99,npc_dota_hero_bristleback,str,Melee,"Carry,Durable,Initiator,Nuker",/apps/dota2/images/dota_react/heroes/bristleback.png?,/apps/dota2/images/dota_react/heroes/icons/bristleback.png?,120,1.0,75,0.4,1,25,31,37,22,17,14,2.7,1.8,2.8,150,900,1.8,100,0.3,295,0.9,True,2,1800,800,Bristleback,20389,10676,43672,21883,44601,21828,38052,18221,27157,13037,16461,7930,10078,4844,5918,2852,103727,"13954,14144,14540,15850,18020,17825,9394",56001,"7416,7730,7940,8582,9764,9559,5010",233,125,259,235252,"31393,32424,33368,34790,40340,40247,22690",116197,"15389,16055,16475,17241,19897,19880,11260",487,686,0.1529745042492918,4.701729615248853,690.308775731311,0.0,2234
100,npc_dota_hero_tusk,str,Melee,"Initiator,Disabler,Nuker",/apps/dota2/images/dota_react/heroes/tusk.png?,/apps/dota2/images/dota_react/heroes/icons/tusk.png?,120,1.0,75,0.5,1,25,27,31,23,23,18,3.9,2.1,1.7,150,900,1.7,100,0.36,310,0.7,True,2,1800,800,Tusk,4798,2167,13979,6245,20145,9215,24762,11597,22794,10757,17081,8255,12408,6032,7918,3886,59444,"8030,7829,8060,8829,10273,10754,5669",26344,"3586,3413,3571,3923,4553,4781,2517",333,172,128,135659,"18477,18228,18912,19981,23054,23655,13352",63531,"8529,8590,8899,9369,10945,10897,6302",355,566,0.11692107827216629,1.5835777126099708,392.4657534246575,0.0,307
101,npc_dota_hero_skywrath_mage,int,Ranged,"Support,Nuker,Disabler",/apps/dota2/images/dota_react/heroes/skywrath_mage.png?,/apps/dota2/images/dota_react/heroes/icons/skywrath_mage.png?,120,0.25,75,0.25,-2,25,16,26,21,13,23,2.0,0.8,4.1,625,1000,1.7,90,0.4,325,,True,2,1800,800,Skywrath Mage,15241,7850,40478,20665,47786,24114,43218,21587,31708,15685,19390,9640,11201,5486,5905,2941,116537,"16069,15874,16220,17644,20276,20172,10282",58328,"8020,8029,8222,8711,10174,10095,5077",133,59,83,237213,"32451,32435,33244,34953,40423,41352,22355",119254,"16529,16397,16694,17675,20252,20597,11110",363,589,0.17291066282420747,1.2798823096726737,601.4956296536095,0.0,396
102,npc_dota_hero_abaddon,all,Melee,"Support,Carry,Durable",/apps/dota2/images/dota_react/heroes/abaddon.png?,/apps/dota2/images/dota_react/heroes/icons/abaddon.png?,120,1.0,75,0.25,0,25,22,32,22,23,18,2.6,1.5,2.0,150,900,1.5,95,0.56,325,0.6,True,2,1800,800,Abaddon,9326,4888,27876,14645,39543,20625,44161,22996,37636,19510,24659,12758,16119,8203,8573,4301,62901,"8795,8704,8619,9494,10952,10681,5656",33180,"4606,4658,4570,5003,5795,5556,2992",292,141,736,227483,"33055,31934,31672,33592,39392,37432,20406",117775,"17172,16452,16459,17343,20488,19276,10585",393,603,0.10463899546564352,2.93512938674229,383.7039187227867,54.90716180371353,1094
103,npc_dota_hero_elder_titan,str,Melee,"Initiator,Disabler,Nuker,Durable",/apps/dota2/images/dota_react/heroes/elder_titan.png?,/apps/dota2/images/dota_react/heroes/icons/elder_titan.png?,120,0.75,75,0.25,0,25,23,33,26,16,23,3.0,1.8,1.6,150,900,1.7,100,0.35,310,,True,2,1800,800,Elder Titan,2387,1154,6019,2985,7042,3504,7105,3634,5859,3147,4018,2114,3573,1966,2634,1468,27234,"3540,3673,3744,4186,4811,4679,2601",13516,"1771,1819,1821,2072,2443,2317,1273",75,36,44,45608,"6059,6223,6416,6820,7935,7769,4386",23235,"3145,3116,3322,3493,3988,3961,2210",392,604,0.13392857142857142,2.57542768273717,492.7439024390244,0.0,752
104,npc_dota_hero_legion_commander,str,Melee,"Carry,Disabler,Initiator,Durable,Nuker",/apps/dota2/images/dota_react/heroes/legion_commander.png?,/apps/dota2/images/dota_react/heroes/icons/legion_commander.png?,120,0.25,75,0.0,0,25,33,37,24,18,20,3.1,1.7,2.2,150,900,1.7,100,0.46,325,,True,2,1800,800,Legion Commander,25138,13057,76948,39867,100708,52261,101684,52453,79858,41288,50416,25687,30423,15430,15019,7687,139807,"19668,19162,19574,21121,23743,24080,12459",65662,"9220,8973,9192,9981,11092,11388,5816",261,134,170,519834,"72346,72157,73391,76441,88216,88846,48437",268022,"37599,37143,37880,39303,45603,45662,24832",490,678,0.20905923344947736,4.461371055495103,691.7174959871589,27.061384414453638,2032
105,npc_dota_hero_techies,all,Ranged,"Nuker,Disabler",/apps/dota2/images/dota_react/heroes/techies.png?,/apps/dota2/images/dota_react/heroes/icons/techies.png?,120,1.0,75,1.0,2,25,20,22,19,14,25,2.6,1.8,2.8,600,900,1.7,90,0.5,300,,True,6,1800,800,Techies,15097,7316,39282,18852,47326,22476,45229,21084,32511,14862,19804,9017,10426,4753,4582,2069,127819,"17692,17581,18102,19392,21742,21919,11391",56271,"7819,7743,7986,8483,9494,9714,5032",149,65,120,235134,"33257,32690,32781,34775,39819,40095,21717",110539,"15816,15453,15349,16362,18427,18868,10264",415,577,0.15930965814802522,2.693409742120344,771.8229348204949,0.0,579
106,npc_dota_hero_ember_spirit,agi,Melee,"Carry,Escape,Nuker,Disabler,Initiator",/apps/dota2/images/dota_react/heroes/ember_spirit.png?,/apps/dota2/images/dota_react/heroes/icons/ember_spirit.png?,120,0.5,75,0.0,0,25,33,37,22,22,20,2.6,3.2,2.2,150,900,1.7,100,0.4,300,0.8,True,2,1800,800,Ember Spirit,5840,2656,20083,9430,32406,15499,40439,19873,39754,19604,30041,14956,20899,10312,12510,6159,68185,"9060,8974,8932,10313,11671,11553,7682",30961,"4129,4002,4071,4634,5419,5303,3403",341,187,548,214498,"29084,28751,28667,32519,37256,36823,21398",104365,"14166,14015,14037,15712,18196,17881,10358",533,745,0.22117962466487934,5.367156208277704,787.8453947368421,0.0,1718
107,npc_dota_hero_earth_spirit,str,Melee,"Nuker,Escape,Disabler,Initiator,Durable",/apps/dota2/images/dota_react/heroes/earth_spirit.png?,/apps/dota2/images/dota_react/heroes/icons/earth_spirit.png?,120,1.0,75,0.0,0,25,25,35,22,17,18,3.8,2.4,2.1,150,900,1.7,100,0.35,290,,True,2,1800,800,Earth Spirit,2157,948,6886,3130,10469,5000,12378,6003,11370,5669,8123,4016,5707,2921,3338,1762,34937,"4823,4882,4879,5284,6019,5861,3189",15501,"2134,2156,2199,2352,2650,2560,1450",65,35,54,65887,"9301,9244,9109,9932,11451,10996,5854",31943,"4534,4495,4354,4799,5495,5435,2831",393,605,0.135196034249662,2.2502784998143333,513.0484081988661,0.0,348
108,npc_dota_hero_abyssal_underlord,str,Melee,"Support,Nuker,Disabler,Durable,Escape",/apps/dota2/images/dota_react/heroes/abyssal_underlord.png?,/apps/dota2/images/dota_react/heroes/icons/abyssal_underlord.png?,120,0.25,75,0.0,3,25,37,43,25,12,17,3.0,1.6,2.3,200,900,1.7,100,0.45,290,,True,2,1800,800,Underlord,4363,2204,12899,6605,17221,8600,19842,10018,16779,8285,11111,5536,7000,3418,3348,1647,43243,"5701,5808,5779,6328,7647,7663,4317",22245,"2947,2969,2997,3208,3909,3996,2219",133,67,81,101438,"13365,13262,13334,14697,17862,18340,10578",50861,"6691,6670,6675,7433,8909,9124,5359",468,624,0.10638297872340426,4.566473988439307,551.4386584289497,0.0,1385
109,npc_dota_hero_terrorblade,agi,Melee,"Carry,Pusher,Nuker",/apps/dota2/images/dota_react/heroes/terrorblade.png?,/apps/dota2/images/dota_react/heroes/icons/terrorblade.png?,120,1.5,75,0.0,5,25,28,34,18,22,19,2.0,4.0,1.6,150,900,1.5,110,0.3,315,0.8,True,2,1800,800,Terrorblade,7217,3486,18821,9052,23029,10939,23052,10930,20290,9674,15551,7572,12980,6516,11394,5650,56906,"7600,7455,7925,8822,9855,9818,5431",27314,"3571,3527,3845,4234,4796,4721,2620",308,162,442,145263,"19048,19023,19954,22289,25329,25009,14611",70079,"9245,9089,9714,10736,12187,12118,6990",565,720,0.1859504132231405,7.207488299531981,565.1601208459215,0.0,5891
110,npc_dota_hero_phoenix,str,Ranged,"Support,Nuker,Initiator,Escape,Disabler",/apps/dota2/images/dota_react/heroes/phoenix.png?,/apps/dota2/images/dota_react/heroes/icons/phoenix.png?,120,2.0,75,0.0,-1,25,21,31,23,12,16,3.3,1.5,1.8,525,1100,1.7,100,0.35,280,0.9,True,2,1800,800,Phoenix,3957,1918,14173,7130,22661,11330,27545,14129,25244,12833,19074,9826,13811,7020,8709,4468,46025,"6104,5968,6130,6809,9079,7940,3995",22556,"2991,2957,2939,3400,4440,3882,1947",248,119,249,144661,"20093,19536,20194,21405,25567,24713,13153",73310,"10131,9946,10172,10857,13028,12531,6645",408,609,0.1355081555834379,2.7359860586697646,589.1480996068152,45.17150395778364,510
111,npc_dota_hero_oracle,int,Ranged,"Support,Nuker,Disabler,Escape",/apps/dota2/images/dota_react/heroes/oracle.png?,/apps/dota2/images/dota_react/heroes/icons/oracle.png?,120,0.25,75,0.5,1,25,13,19,20,15,26,2.4,1.7,3.6,620,900,1.7,100,0.3,295,0.7,True,2,1800,800,Oracle,4111,1979,13356,6715,19963,10225,23458,12375,20628,10767,14782,7911,10156,5384,5339,2845,52387,"7084,7019,7603,8058,9168,8888,4567",27211,"3702,3729,3969,4091,4777,4603,2340",115,58,146,119353,"16470,16402,16637,17895,20559,20670,10720",61949,"8571,8484,8537,9308,10655,10823,5571",328,499,0.10588235294117647,1.0081613058089294,273.1386447405727,310.02785515320335,230
